"Tangut definitions for Tangut block. Data from Andrew West's https://babelstone.co.uk/Unicode/unicode.js, https://www.unicode.org/wg2/docs/n4724-FiveAdditionalTangut.pdf, https://www.unicode.org/wg2/docs/n4851-TangutAdditions.pdf, and https://www.unicode.org/L2/L2023/23246-wg2-n5217r2.pdf",definition,reading,possible variant or error,notes,source
17D3D,rich,,,,
17D3E,storage,,,,
17D3F,to pray,,,,
17D40,to wish,,,,
17D41,bluish green,,,,
17D42,to crawl,,,,
17D43,dragon,,,,
17D44,steamed bun,,,,
17D45,to crawl,,,,
17D46,to accomplish,,,,
17D47,road,,,,
17D48,market,,,,
17D49,street,,,,
17D4A,ox,,,,
17D4B,to plan,,,,
17D4C,to protect,,,,
17D4D,mixed,,,,
17D4E,grain,,,,
17D4F,brothers,,,,
17D50,safety,,,,
17D51,old man,,,,
17D52,gold,,,,
17D53,wide,,,,
17D54,obvious,,,,
17D55,resources,,,,
17D56,a surname,,,,
17D57,to get,,,,
17D58,road,,,,
17D59,copulation,,,,
17D5A,elephant,,,,
17D5B,a surname,,,,
17D5C,source,,,,
17D5D,hot,,,,
17D5E,cereal,,,,
17D5F,whole,,,,
17D60,matter,,,,
17D61,to wear,,,,
17D62,to look,,,,
17D63,top,,,,
17D64,nature,,,,
17D65,source,,,,
17D66,to pray,,,,
17D67,(silver or gold) ingot,,,,
17D68,dawn,,,,
17D69,a lined Chinese-style coat or jacket,,,,
17D6A,spring,,,,
17D6B,constellation,,,,
17D6C,a transliteration,,,,
17D6D,to earnestly hope,,,,
17D6E,god,,,,
17D6F,branch,,,,
17D70,to offer a sacrifice,,,,
17D71,to observe,,,,
17D72,to get,,,,
17D73,milk,,,,
17D74,stomach,,,,
17D75,spider,,,,
17D76,broad,,,,
17D77,to give up,,,,
17D78,a surname,,,,
17D79,distress,,,,
17D7A,to win,,,,
17D7B,blissful,,,,
17D7C,sister-in-law,,,,
17D7D,beautiful,,,,
17D7E,apron,,,,
17D7F,eyebrow,,,,
17D80,parrot,,,,
17D81,powder,,,,
17D82,cotton,,,,
17D83,a surname,,,,
17D84,camel,,,,
17D85,to guard,,,,
17D86,clever wife,,,,
17D87,yin (in Chinese thought),,,,
17D88,female,,,,
17D89,beautiful,,,,
17D8A,younger sister,,,,
17D8B,wife,,,,
17D8C,,,,,
17D8D,ghost,,,,
17D8E,sister-in-law,,,,
17D8F,imperial concubine,,,,
17D90,younger sister,,,,
17D91,a transliteration,,,,
17D92,,,,,
17D93,a kind of bird,,,,
17D94,hat,,,,
17D95,a transliteration,,,,
17D96,a transliteration,,,,
17D97,heavy,,,,
17D98,ashamed,,,,
17D99,very close relative,,,,
17D9A,relatives,,,,
17D9B,brother-in-law,,,,
17D9C,a surname,,,,
17D9D,multicolor,,,,
17D9E,to reveal,,,,
17D9F,etiquette,,,,
17DA0,to sit,,,,
17DA1,a transliteration,,,,
17DA2,anger,,,,
17DA3,a surname,,,,
17DA4,felt,,,,
17DA5,to collapse,,,,
17DA6,equality,,,,
17DA7,bed,,,,
17DA8,to reach,,,,
17DA9,land,,,,
17DAA,roller,,,,
17DAB,exhausted,,,,
17DAC,,,,,
17DAD,stand,,,,
17DAE,to jump,,,,
17DAF,imperial carriage,,,,
17DB0,to expose,,,,
17DB1,to wait upon,,,,
17DB2,to flee,,,,
17DB3,to look,,,,
17DB4,to puff,,,,
17DB5,to mate,,,,
17DB6,to traffic,,,,
17DB7,to go toward,,,,
17DB8,to sell,,,,
17DB9,to go toward,,,,
17DBA,to blow,,,,
17DBB,to accompany,,,,
17DBC,a kind of insect,,,,
17DBD,slight,,,,
17DBE,to go,,,,
17DBF,to go toward,,,,
17DC0,to weave,,,,
17DC1,far,,,,
17DC2,to pursue,,,,
17DC3,to fight,,,,
17DC4,to get over,,,,
17DC5,curtain,,,,
17DC6,to make,,,,
17DC7,to flatter,,,,
17DC8,a transliteration,,,,
17DC9,the moon,,,,
17DCA,a transliteration,,,,
17DCB,,,,,
17DCC,to run,,,,
17DCD,jokes,,,,
17DCE,to separate,,,,
17DCF,to offer,,,,
17DD0,to expel,,,,
17DD1,sensitive,,,,
17DD2,,,,,
17DD3,a transliteration,,,,
17DD4,a transliteration,,,,
17DD5,all over,,,,
17DD6,to give alms,,,,
17DD7,a transliteration,,,,
17DD8,to drive,,,,
17DD9,colt,,,,
17DDA,fog,,,,
17DDB,to expel,,,,
17DDC,to send back,,,,
17DDD,not yet,,,,
17DDE,to cause an abortion,,,,
17DDF,drought,,,,
17DE0,thunder,,,,
17DE1,to feed,,,,
17DE2,to feed,,,,
17DE3,to eliminate,,,,
17DE4,shoulder,,,,
17DE5,angry,,,,
17DE6,to overflow,,,,
17DE7,to crawl,,,,
17DE8,,,,,
17DE9,prison,,,,
17DEA,to exert,,,,
17DEB,annoyance,,,,
17DEC,servant,,,,
17DED,a transliteration,,,,
17DEE,a surname,,,,
17DEF,to chew,,,,
17DF0,to refuse,,,,
17DF1,benefaction,,,,
17DF2,a transliteration,,,,
17DF3,to measure,,,,
17DF4,to inspect,,,,
17DF5,tired,,,,
17DF6,,,,,
17DF7,to break,,,,
17DF8,son,,,,
17DF9,to kick,,,,
17DFA,former times,,,,
17DFB,equality,,,,
17DFC,to defeat,,,,
17DFD,,,,,
17DFE,to wait upon,,,,
17DFF,grey,,,,
17E00,appointment,,,,
17E01,firm,,,,
17E02,timid,,,,
17E03,the fourth of the ten Heaven Stems,,,,
17E04,timid,,,,
17E05,to repeat,,,,
17E06,strong,,,,
17E07,steps,,,,
17E08,a transliteration,,,,
17E09,horse shoulder,,,,
17E0A,mallet,,,,
17E0B,heavy,,,,
17E0C,to know,,,,
17E0D,diligent,,,,
17E0E,to burst,,,,
17E0F,to abandon,,,,
17E10,diligent,,,,
17E11,roller,,,,
17E12,a preposition,,,,
17E13,enemy,,,,
17E14,stop,,,,
17E15,half,,,,
17E16,a surname,,,,
17E17,to chop,,,,
17E18,nothing,,,,
17E19,to cut,,,,
17E1A,thin,,,,
17E1B,coma,,,,
17E1C,a kind of vegetable,,,,
17E1D,dizzy,,,,
17E1E,wither,,,,
17E1F,,,,,
17E20,,,,,
17E21,to make love,,,,
17E22,a transliteration,,,,
17E23,a transliteration,,,,
17E24,a transliteration,,,,
17E25,to mate,,,,
17E26,human being,,,,
17E27,to move back,,,,
17E28,seven,,,,
17E29,child,,,,
17E2A,the eighth,,,,
17E2B,to do,,,,
17E2C,to hear,,,,
17E2D,to quarrel,,,,
17E2E,host,,,,
17E2F,benevolence,,,,
17E30,a surname,,,,
17E31,son and daughter,,,,
17E32,to give birth,,,,
17E33,widowed,,,,
17E34,spring,,,,
17E35,season,,,,
17E36,to change irregularly,,,,
17E37,to frighten,,,,
17E38,to look into,,,,
17E39,a surname,,,,
17E3A,felt,,,,
17E3B,weak,,,,
17E3C,to make,,,,
17E3D,not,,,,
17E3E,bald,,,,
17E3F,tired,,,,
17E40,to open(one's mouth),,,,
17E41,a transliteration,,,,
17E42,to be stuporous,,,,
17E43,exhaustion,,,,
17E44,to join,,,,
17E45,to choke,,,,
17E46,a transliteration,,,,
17E47,ghost,,,,
17E48,felt,,,,
17E49,bent,,,,
17E4A,limit,,,,
17E4B,dim,,,,
17E4C,new,,,,
17E4D,an official title,,,,
17E4E,a transliteration,,,,
17E4F,evil,,,,
17E50,loyal,,,,
17E51,correct,,,,
17E52,politics,,,,
17E53,to send,,,,
17E54,"oblique, to tilt",,,,
17E55,long narrow strips,,,,
17E56,skilful,,,,
17E57,to get rid of,,,,
17E58,to watch,,,,
17E59,method,,,,
17E5A,soil,,,,
17E5B,lion,,,,
17E5C,,,,,
17E5D,,,,,
17E5E,an insect name,,,,
17E5F,patron of sheep,,,,
17E60,skilful,,,,
17E61,brave,,,,
17E62,to build,,,,
17E63,room,,,,
17E64,to win,,,,
17E65,to speed,,,,
17E66,sky,,,,
17E67,supernatural being,,,,
17E68,tent,,,,
17E69,to make smooth with a file,,,,
17E6A,to destroy,,,,
17E6B,good,,,,
17E6C,passion,,,,
17E6D,tall,,,,
17E6E,shoulder,,,,
17E6F,to exorcise,,,,
17E70,to encircle,,,,
17E71,skill; property (?),,,,
17E72,a surname,,,,
17E73,principle,,,,
17E74,devil,,,,
17E75,railing,,,,
17E76,building,,,,
17E77,anger,,,,
17E78,grave,,,,
17E79,white,,,,
17E7A,to reduce,,,,
17E7B,a surname,,,,
17E7C,kidney,,,,
17E7D,to encircle,,,,
17E7E,former times,,,,
17E7F,a transliteration,,,,
17E80,a transliteration,,,,
17E81,a surname,,,,
17E82,to fly,,,,
17E83,to infect,,,,
17E84,greasy,,,,
17E85,,,,,
17E86,wide-open,,,,
17E87,cheek,,,,
17E88,raised,,,,
17E89,base,,,,
17E8A,mineral resources,,,,
17E8B,base,,,,
17E8C,foot,,,,
17E8D,to pull,,,,
17E8E,to examine,,,,
17E8F,socks,,,,
17E90,to strangle,,,,
17E91,limit,,,,
17E92,lintel (over a door),,,,
17E93,to continue,,,,
17E94,to increase,,,,
17E95,grass,,,,
17E96,grass,,,,
17E97,green grass,,,,
17E98,barnyard grass,,,,
17E99,comet,,,,
17E9A,a kind of grass,,,,
17E9B,a kind of grass,,,,
17E9C,dense,,,,
17E9D,a kind of grass,,,,
17E9E,net,,,,
17E9F,a kind of grass,,,,
17EA0,a kind of grass,,,,
17EA1,to herd,,,,
17EA2,a surname,,,,
17EA3,a kind of grass,,,,
17EA4,a kind of herb,,,,
17EA5,cogongrass,,,,
17EA6,reed,,,,
17EA7,a kind of grass,,,,
17EA8,to fade,,,,
17EA9,a transliteration,,,,
17EAA,to sweep,,,,
17EAB,a kind of grass,,,,
17EAC,witch,,,,
17EAD,green,,,,
17EAE,a kind of grass,,,,
17EAF,a kind of grass,,,,
17EB0,poisonous weed,,,,
17EB1,mouse,,,,
17EB2,puncture vine,,,,
17EB3,a kind of herb,,,,
17EB4,section,,,,
17EB5,a kind of grass,,,,
17EB6,straw rope,,,,
17EB7,broom,,,,
17EB8,seed,,,,
17EB9,a kind of grass,,,,
17EBA,flax,,,,
17EBB,a kind of grass,,,,
17EBC,macaque,,,,
17EBD,a kind of grass,,,,
17EBE,net,,,,
17EBF,a surname,,,,
17EC0,herbal medicine,,,,
17EC1,a kind of grass,,,,
17EC2,to light a fire,,,,
17EC3,a transliteration,,,,
17EC4,thatched cottage,,,,
17EC5,a kind of grass,,,,
17EC6,a kind of grass,,,,
17EC7,,,,,
17EC8,barnyard grass,,,,
17EC9,a kind of grass,,,,
17ECA,poison,,,,
17ECB,to herd,,,,
17ECC,potato,,,,
17ECD,cattail,,,,
17ECE,evil spirit,,,,
17ECF,a kind of grass,,,,
17ED0,a kind of grass,,,,
17ED1,to herd,,,,
17ED2,rafter,,,,
17ED3,a kind of vegetable,,,,
17ED4,to tie a knot to distinguish,,,,
17ED5,a kind of grass,,,,
17ED6,grass,,,,
17ED7,a kind of fruit,,,,
17ED8,a kind of grass,,,,
17ED9,a kind of vegetable,,,,
17EDA,poison,,,,
17EDB,a kind of grass,,,,
17EDC,barnyard grass,,,,
17EDD,bamboo shoots,,,,
17EDE,a kind of grass,,,,
17EDF,a kind of grass,,,,
17EE0,a kind of grass,,,,
17EE1,blanket,,,,
17EE2,a kind of grass,,,,
17EE3,a kind of grass,,,,
17EE4,coral,,,,
17EE5,vegetable,,,,
17EE6,lettuce,,,,
17EE7,barley,,,,
17EE8,human being,,,,
17EE9,jaw,,,,
17EEA,a kind of grass,,,,
17EEB,nest,,,,
17EEC,thin,,,,
17EED,a kind of grass,,,,
17EEE,a tree name,,,,
17EEF,a kind of grass,,,,
17EF0,a kind of grass,,,,
17EF1,a kind of grass,,,,
17EF2,excrement,,,,
17EF3,a kind of grass,,,,
17EF4,a kind of grass,,,,
17EF5,onion,,,,
17EF6,calamity,,,,
17EF7,a kind of grass,,,,
17EF8,herbal medicine,,,,
17EF9,a kind of tree,,,,
17EFA,a kind of vegetable,,,,
17EFB,a kind of waterweeds,,,,
17EFC,man,,,,
17EFD,monkey,,,,
17EFE,dowry,,,,
17EFF,to make a noise,,,,
17F00,beast,,,,
17F01,beast,,,,
17F02,to go hunting; to divine by means of the Eight Diagrams (?); to earnestly hope (?),,,,
17F03,sage,,,,
17F04,benefit,,,,
17F05,beautiful,,,,
17F06,a surname,,,,
17F07,the name Tangut people call themselves,,,,
17F08,god,,,,
17F09,year,,,,
17F0A,shame,,,,
17F0B,respect,,,,
17F0C,firm,,,,
17F0D,very close relative,,,,
17F0E,a surname,,,,
17F0F,uncle,,,,
17F10,to close,,,,
17F11,the moon,,,,
17F12,to tribute,,,,
17F13,emperor,,,,
17F14,a surname,,,,
17F15,good fortune,,,,
17F16,,,,,
17F17,shallow,,,,
17F18,month,,,,
17F19,emperor,,,,
17F1A,a surname,,,,
17F1B,right side,,,,
17F1C,benefit,,,,
17F1D,round bone,,,,
17F1E,government official,,,,
17F1F,marriage,,,,
17F20,merit,,,,
17F21,wizard,,,,
17F22,a surname,,,,
17F23,a transliteration,,,,
17F24,flourishing,,,,
17F25,power,,,,
17F26,round-grained non-glutinous rice,,,,
17F27,to instruct,,,,
17F28,a surname,,,,
17F29,a happily married couple,,,,
17F2A,to listen attentively,,,,
17F2B,medicine,,,,
17F2C,to twine,,,,
17F2D,a kind of bird,,,,
17F2E,rain,,,,
17F2F,a plot of land,,,,
17F30,a place name,,,,
17F31,land,,,,
17F32,mile,,,,
17F33,dirt,,,,
17F34,seedling,,,,
17F35,a transliteration,,,,
17F36,ridge,,,,
17F37,gravel,,,,
17F38,fort,,,,
17F39,cave,,,,
17F3A,to plant,,,,
17F3B,land,,,,
17F3C,a place name,,,,
17F3D,small,,,,
17F3E,a place name,,,,
17F3F,rat,,,,
17F40,dust,,,,
17F41,tile,,,,
17F42,trench,,,,
17F43,a low bank of earth between fields,,,,
17F44,earthworm,,,,
17F45,steep,,,,
17F46,low,,,,
17F47,fork,,,,
17F48,to plant,,,,
17F49,heavy,,,,
17F4A,cave,,,,
17F4B,a traditional unit of area,,,,
17F4C,gully,,,,
17F4D,protruding,,,,
17F4E,,,,,
17F4F,soil,,,,
17F50,a traditional unit of area,,,,
17F51,grave,,,,
17F52,mountain peak,,,,
17F53,marsh,,,,
17F54,pagoda,,,,
17F55,valley,,,,
17F56,east,,,,
17F57,to cover,,,,
17F58,cave,,,,
17F59,to tremble,,,,
17F5A,farmland,,,,
17F5B,patch,,,,
17F5C,donkey,,,,
17F5D,a place name,,,,
17F5E,sky,,,,
17F5F,a surname,,,,
17F60,to dig,,,,
17F61,to dig,,,,
17F62,,,,,
17F63,to measure,,,,
17F64,a stockaded village,,,,
17F65,gully,,,,
17F66,a place name,,,,
17F67,to enclose,,,,
17F68,dry,,,,
17F69,dry,,,,
17F6A,city wall and moat,,,,
17F6B,to coagulate,,,,
17F6C,soil,,,,
17F6D,opening,,,,
17F6E,south,,,,
17F6F,vast,,,,
17F70,grave,,,,
17F71,a surname,,,,
17F72,valley,,,,
17F73,brick,,,,
17F74,to kick,,,,
17F75,jar,,,,
17F76,cold,,,,
17F77,room,,,,
17F78,epidermis,,,,
17F79,market,,,,
17F7A,ice,,,,
17F7B,tool,,,,
17F7C,hole,,,,
17F7D,clothing,,,,
17F7E,to shake,,,,
17F7F,pointed,,,,
17F80,powerful,,,,
17F81,a transliteration,,,,
17F82,valley,,,,
17F83,dry,,,,
17F84,to bury,,,,
17F85,prison,,,,
17F86,waist,,,,
17F87,demented,,,,
17F88,able and virtuous people,,,,
17F89,close,,,,
17F8A,warehouse,,,,
17F8B,excrement,,,,
17F8C,a kind of bird,,,,
17F8D,to rise,,,,
17F8E,a kind of bird,,,,
17F8F,crane,,,,
17F90,a surname,,,,
17F91,nephew,,,,
17F92,cuckoo,,,,
17F93,noon,,,,
17F94,the sun,,,,
17F95,swallow,,,,
17F96,man,,,,
17F97,a transliteration,,,,
17F98,the back of somebody or something,,,,
17F99,little bird,,,,
17F9A,people of father's generation,,,,
17F9B,to fall,,,,
17F9C,cheese,,,,
17F9D,to hang,,,,
17F9E,daylight,,,,
17F9F,vast,,,,
17FA0,bat,,,,
17FA1,bee,,,,
17FA2,bird,,,,
17FA3,extremely high,,,,
17FA4,to ask,,,,
17FA5,the day after tomorrow,,,,
17FA6,confused,,,,
17FA7,a surname,,,,
17FA8,crane,,,,
17FA9,county,,,,
17FAA,wisdom,,,,
17FAB,thought,,,,
17FAC,cuckoo,,,,
17FAD,cuckoo,,,,
17FAE,what time,,,,
17FAF,arrow,,,,
17FB0,,,,,
17FB1,weapon,,,,
17FB2,name of a star,,,,
17FB3,hard,,,,
17FB4,to divine,,,,
17FB5,minced meat,,,,
17FB6,void,,,,
17FB7,owlet,,,,
17FB8,disease,,,,
17FB9,"for a particular person, occasion, purpose, etc.",,,,
17FBA,time,,,,
17FBB,,,,,
17FBC,,,,,
17FBD,to flee,,,,
17FBE,to struggle,,,,
17FBF,a kind of shell which looks like a jade,,,,
17FC0,land,,,,
17FC1,to hear,,,,
17FC2,impressive and dignified,,,,
17FC3,pretty,,,,
17FC4,to request,,,,
17FC5,marriage,,,,
17FC6,to clear away,,,,
17FC7,egret,,,,
17FC8,pigeon,,,,
17FC9,smoke,,,,
17FCA,body,,,,
17FCB,to brood,,,,
17FCC,a kind of bird,,,,
17FCD,a kind of bird,,,,
17FCE,confused,,,,
17FCF,fat,,,,
17FD0,light yellow,,,,
17FD1,a surname,,,,
17FD2,big,,,,
17FD3,an insect name,,,,
17FD4,a kind of bird,,,,
17FD5,man,,,,
17FD6,goose,,,,
17FD7,owl,,,,
17FD8,a kind of bird,,,,
17FD9,imperial edict,,,,
17FDA,a transliteration,,,,
17FDB,goose,,,,
17FDC,shame,,,,
17FDD,wild goose,,,,
17FDE,to mate,,,,
17FDF,deep pool,,,,
17FE0,amber,,,,
17FE1,a place name,,,,
17FE2,imperial edict,,,,
17FE3,god,,,,
17FE4,breeding,,,,
17FE5,old,,,,
17FE6,female,,,,
17FE7,medicated plaster,,,,
17FE8,a kind of bird,,,,
17FE9,a kind of bird,,,,
17FEA,to detest,,,,
17FEB,turtledove,,,,
17FEC,,,,,
17FED,a kind of bird,,,,
17FEE,people of father's generation,,,,
17FEF,to trample,,,,
17FF0,steps,,,,
17FF1,mother,,,,
17FF2,a kind of bird,,,,
17FF3,time,,,,
17FF4,nipple,,,,
17FF5,a surname,,,,
17FF6,crow,,,,
17FF7,to have,,,,
17FF8,name,,,,
17FF9,crow,,,,
17FFA,to smoke out,,,,
17FFB,phoenix,,,,
17FFC,bird,,,,
17FFD,a kind of bird,,,,
17FFE,east,,,,
17FFF,sage,,,,
18000,to be tired of,,,,
18001,tired,,,,
18002,detestion,,,,
18003,snake,,,,
18004,lucky,,,,
18005,a kind of insect,,,,
18006,a prefix,,,,
18007,to invade,,,,
18008,soil,,,,
18009,bird,,,,
1800A,a surname,,,,
1800B,excrement,,,,
1800C,buffalo gnat,,,,
1800D,you,,,,
1800E,dark,,,,
1800F,a surname,,,,
18010,six,,,,
18011,a kind of bird,,,,
18012,name of a star,,,,
18013,rat,,,,
18014,cattail,,,,
18015,spot,,,,
18016,blush,,,,
18017,sky,,,,
18018,to cover,,,,
18019,clear,,,,
1801A,origin,,,,
1801B,dirty,,,,
1801C,locust,,,,
1801D,hunger,,,,
1801E,full,,,,
1801F,belly,,,,
18020,full,,,,
18021,a kind of grass,,,,
18022,camel,,,,
18023,grease,,,,
18024,camel,,,,
18025,stomach,,,,
18026,stars,,,,
18027,Lower limbs,,,,
18028,a kind of ghost,,,,
18029,Lower limbs,,,,
1802A,meat stuffing,,,,
1802B,enemy,,,,
1802C,bag,,,,
1802D,true,,,,
1802E,to shrink,,,,
1802F,to spread,,,,
18030,a transliteration,,,,
18031,,,,,
18032,,,,,
18033,a transliteration,,,,
18034,to revolve,,,,
18035,to bow,,,,
18036,flour sifter,,,,
18037,fruit,,,,
18038,eggplant,,,,
18039,a kind of insect,,,,
1803A,to draw (water),,,,
1803B,to grow,,,,
1803C,to give a speech,,,,
1803D,to say,,,,
1803E,old,,,,
1803F,a kind of bag,,,,
18040,woolens,,,,
18041,to cut out,,,,
18042,a transliteration,,,,
18043,a kind of bird,,,,
18044,calf,,,,
18045,ox,,,,
18046,elephant,,,,
18047,past,,,,
18048,down,,,,
18049,elephant,,,,
1804A,elephant,,,,
1804B,tooth,,,,
1804C,,,,,
1804D,calf,,,,
1804E,a place name,,,,
1804F,bull,,,,
18050,ox,,,,
18051,cat,,,,
18052,to brush,,,,
18053,a kind of insect,,,,
18054,big ox (elephant),,,,
18055,power and influence,,,,
18056,a kind of vegetable,,,,
18057,comb,,,,
18058,back,,,,
18059,peak,,,,
1805A,blanket,,,,
1805B,children,,,,
1805C,livestock,,,,
1805D,centre,,,,
1805E,ahead,,,,
1805F,uneven,,,,
18060,to lure,,,,
18061,illness,,,,
18062,to play,,,,
18063,pillow,,,,
18064,woman,,,,
18065,a kind of bird,,,,
18066,navel,,,,
18067,to argue,,,,
18068,preface,,,,
18069,slanting,,,,
1806A,husband,,,,
1806B,pearl,,,,
1806C,shallow,,,,
1806D,wife,,,,
1806E,child,,,,
1806F,claw,,,,
18070,muscle and joints,,,,
18071,pole,,,,
18072,to comb,,,,
18073,frivolous,,,,
18074,calabash,,,,
18075,to slander,,,,
18076,complete,,,,
18077,to survey,,,,
18078,even,,,,
18079,to change,,,,
1807A,magic,,,,
1807B,crimson,,,,
1807C,astringent,,,,
1807D,color,,,,
1807E,eloquence,,,,
1807F,stirrup,,,,
18080,man,,,,
18081,color,,,,
18082,god,,,,
18083,color,,,,
18084,stove,,,,
18085,stove,,,,
18086,also,,,,
18087,hair,,,,
18088,two,,,,
18089,broken,,,,
1808A,in a low voice,,,,
1808B,a surname,,,,
1808C,throat,,,,
1808D,few,,,,
1808E,small,,,,
1808F,a unit of measurement,,,,
18090,,,,,
18091,to bully and humiliate,,,,
18092,a kind of grass,,,,
18093,shallow,,,,
18094,hole,,,,
18095,swallow,,,,
18096,leprosy,,,,
18097,lamb,,,,
18098,to jump,,,,
18099,even,,,,
1809A,two,,,,
1809B,lowly,,,,
1809C,Han,,,,
1809D,to reduce,,,,
1809E,lamb,,,,
1809F,to carve,,,,
180A0,to exchange,,,,
180A1,a transliteration,,,,
180A2,ghost,,,,
180A3,to massage,,,,
180A4,centre,,,,
180A5,grey,,,,
180A6,a transliteration,,,,
180A7,,,,,
180A8,a surname,,,,
180A9,shallow,,,,
180AA,one,,,,
180AB,to change,,,,
180AC,to hang,,,,
180AD,to hate,,,,
180AE,to hate,,,,
180AF,a transliteration,,,,
180B0,twin,,,,
180B1,color,,,,
180B2,silver,,,,
180B3,between,,,,
180B4,tail,,,,
180B5,to lose conscience,,,,
180B6,monkey,,,,
180B7,a surname,,,,
180B8,to surprise,,,,
180B9,end,,,,
180BA,stasis (of blood),,,,
180BB,owlet,,,,
180BC,imperial edict,,,,
180BD,tail,,,,
180BE,tail,,,,
180BF,skill,,,,
180C0,east,,,,
180C1,bear,,,,
180C2,tail,,,,
180C3,leopard,,,,
180C4,grip,,,,
180C5,to store,,,,
180C6,to hang,,,,
180C7,name of a ghost,,,,
180C8,husbands of sisters,,,,
180C9,to sleep,,,,
180CA,sleepy,,,,
180CB,dream,,,,
180CC,to sleep,,,,
180CD,finger,,,,
180CE,palm,,,,
180CF,a kind of bird,,,,
180D0,spade,,,,
180D1,to abandon,,,,
180D2,width,,,,
180D3,to grab,,,,
180D4,to check,,,,
180D5,a transliteration,,,,
180D6,fountainhead,,,,
180D7,to estimate,,,,
180D8,to pull out,,,,
180D9,alone,,,,
180DA,to make,,,,
180DB,immediate,,,,
180DC,to permit,,,,
180DD,to send,,,,
180DE,one,,,,
180DF,a transliteration,,,,
180E0,to save,,,,
180E1,to do,,,,
180E2,woolen cloth,,,,
180E3,a surname,,,,
180E4,to send,,,,
180E5,to store,,,,
180E6,to do,,,,
180E7,foolish,,,,
180E8,to make,,,,
180E9,to twine,,,,
180EA,end,,,,
180EB,unfired brick,,,,
180EC,thread,,,,
180ED,skilful,,,,
180EE,to leave,,,,
180EF,to dress,,,,
180F0,front of a garment,,,,
180F1,shoulder,,,,
180F2,to mend,,,,
180F3,a transliteration,,,,
180F4,,,,,
180F5,direction,,,,
180F6,to pestle,,,,
180F7,a surname,,,,
180F8,prosperous,,,,
180F9,fertile,,,,
180FA,to call,,,,
180FB,a surname,,,,
180FC,a kind of grass,,,,
180FD,to hold,,,,
180FE,grandson or granddaughter,,,,
180FF,camel,,,,
18100,a surname,,,,
18101,a kind of animal like a mouse eats insect,,,,
18102,clear,,,,
18103,lamb,,,,
18104,man,,,,
18105,child,,,,
18106,land,,,,
18107,to inform,,,,
18108,breeding,,,,
18109,dark,,,,
1810A,prosperous,,,,
1810B,to marry,,,,
1810C,sheep,,,,
1810D,a transliteration,,,,
1810E,clear,,,,
1810F,to meet,,,,
18110,,,,,
18111,to help,,,,
18112,a transliteration,,,,
18113,a kind of animal,,,,
18114,to flee,,,,
18115,selfishness,,,,
18116,a kind of Chinese-style underwear,,,,
18117,to stop,,,,
18118,to surrender,,,,
18119,to bear (a burden),,,,
1811A,a kind of Chinese-style underwear,,,,
1811B,to extinguish,,,,
1811C,property,,,,
1811D,to give birth,,,,
1811E,foreign tribes,,,,
1811F,wisdom,,,,
18120,to shoot an arrow,,,,
18121,wisdom,,,,
18122,yes,,,,
18123,wisdom,,,,
18124,aphorism,,,,
18125,evil,,,,
18126,bright,,,,
18127,a transliteration,,,,
18128,to bargain,,,,
18129,to beat,,,,
1812A,to hit,,,,
1812B,to kick,,,,
1812C,to wave,,,,
1812D,harm,,,,
1812E,to grind,,,,
1812F,oblique,,,,
18130,overshoes,,,,
18131,a transliteration,,,,
18132,to stop,,,,
18133,ashamed,,,,
18134,to desire,,,,
18135,leisure,,,,
18136,a transliteration,,,,
18137,stirrup,,,,
18138,to do,,,,
18139,to brush,,,,
1813A,thigh,,,,
1813B,Lower limbs,,,,
1813C,leg,,,,
1813D,good,,,,
1813E,to move,,,,
1813F,chapter,,,,
18140,to rebel against,,,,
18141,to ask for help,,,,
18142,thatched shed,,,,
18143,many,,,,
18144,to do,,,,
18145,leg,,,,
18146,to grind,,,,
18147,a prefix representing no,,,,
18148,,,,,
18149,,,,,
1814A,a surname,,,,
1814B,knee,,,,
1814C,to crawl,,,,
1814D,time,,,,
1814E,happy,,,,
1814F,stain,,,,
18150,boots wearing in rain or snow,,,,
18151,ashamed,,,,
18152,forehead,,,,
18153,pulse,,,,
18154,a transliteration,,,,
18155,to be undivided,,,,
18156,to tie,,,,
18157,boots,,,,
18158,to spread,,,,
18159,mark,,,,
1815A,a surname,,,,
1815B,,,,,
1815C,to change,,,,
1815D,to celebrate,,,,
1815E,face,,,,
1815F,to drive,,,,
18160,a transliteration,,,,
18161,evidence,,,,
18162,to sit cross-legged,,,,
18163,matter,,,,
18164,to write,,,,
18165,to suffer from an illness,,,,
18166,,,,,
18167,honorable,,,,
18168,dysentery,,,,
18169,rope,,,,
1816A,a transliteration,,,,
1816B,to do,,,,
1816C,to enclose,,,,
1816D,,,,,
1816E,pounding,,,,
1816F,to lose,,,,
18170,a surname,,,,
18171,a transliteration,,,,
18172,general,,,,
18173,a surname,,,,
18174,to make a detailed inquiry,,,,
18175,,,,,
18176,a transliteration,,,,
18177,servant,,,,
18178,trousers,,,,
18179,west,,,,
1817A,a kind of grass,,,,
1817B,leisure,,,,
1817C,a transliteration,,,,
1817D,,,,,
1817E,,,,,
1817F,a transliteration,,,,
18180,jackal,,,,
18181,to jump,,,,
18182,noon,,,,
18183,ape,,,,
18184,and so on,,,,
18185,lion,,,,
18186,ashamed,,,,
18187,shame,,,,
18188,man,,,,
18189,,,,,
1818A,source,,,,
1818B,thick,,,,
1818C,to pare,,,,
